epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,6222.12,0.42538,0.36046,0.91982,0.9521,0.98133,0.995,0.94827,0.34351,0.27476,0.85585,0.000446594,0.000446594,0.000446594
175,6264.61,0.47645,0.36806,0.94774,0.9655,0.93067,0.995,0.94993,0.34899,0.35519,0.86433,0.000445562,0.000445562,0.000445562
176,6307.16,0.42771,0.36184,0.92156,0.94682,0.99184,0.9925,0.93997,0.34681,0.32053,0.86063,0.000444531,0.000444531,0.000444531
177,6348.34,0.37727,0.42754,0.85186,0.971,0.97979,0.99375,0.94283,0.35664,0.31232,0.86388,0.0004435,0.0004435,0.0004435
178,6390.45,0.43361,0.39275,0.92244,0.97075,0.97502,0.99037,0.94299,0.33954,0.31041,0.85971,0.000442469,0.000442469,0.000442469
179,6431.3,0.39354,0.36772,0.88875,0.973,0.98653,0.99278,0.95453,0.33124,0.28303,0.858,0.000441438,0.000441438,0.000441438
180,6474.48,0.38544,0.35916,0.89315,0.98825,0.98526,0.995,0.94972,0.34089,0.25681,0.85974,0.000440406,0.000440406,0.000440406
181,6515.92,0.39018,0.46841,0.91055,0.98735,1,0.995,0.94565,0.32543,0.23651,0.85631,0.000439375,0.000439375,0.000439375
182,6557.37,0.39692,0.35179,0.9014,0.98883,1,0.995,0.95486,0.3137,0.23174,0.8514,0.000438344,0.000438344,0.000438344
183,6596.21,0.4197,0.40948,0.91409,0.98514,1,0.995,0.95375,0.31757,0.25296,0.85049,0.000437312,0.000437312,0.000437312
184,6636.61,0.39008,0.38271,0.91854,0.98796,0.98967,0.995,0.95375,0.32112,0.24404,0.85132,0.000436281,0.000436281,0.000436281
185,6674.36,0.41652,0.36824,0.90128,0.9903,0.98739,0.995,0.95288,0.32668,0.25204,0.85256,0.00043525,0.00043525,0.00043525
186,6712.07,0.42952,0.35923,0.93597,0.98965,1,0.995,0.95229,0.31766,0.2339,0.85415,0.000434219,0.000434219,0.000434219
187,6749.37,0.41178,0.36556,0.91968,0.99103,0.99529,0.995,0.95865,0.32652,0.24142,0.8559,0.000433187,0.000433187,0.000433187
188,6787.57,0.40962,0.34111,0.91126,0.99244,0.99217,0.995,0.95172,0.33321,0.24618,0.85844,0.000432156,0.000432156,0.000432156
189,6826.14,0.39021,0.3491,0.88609,0.99063,1,0.995,0.96053,0.33041,0.24287,0.8588,0.000431125,0.000431125,0.000431125
190,6865.67,0.37198,0.34711,0.84973,0.94328,0.98615,0.995,0.95698,0.32283,0.28274,0.85895,0.000430094,0.000430094,0.000430094
191,6907.47,0.38313,0.34682,0.89396,0.98976,1,0.995,0.95385,0.32676,0.26235,0.86017,0.000429063,0.000429063,0.000429063
192,6949.68,0.39255,0.36303,0.91051,0.9905,1,0.995,0.94992,0.34702,0.26449,0.86836,0.000428031,0.000428031,0.000428031
193,6991.95,0.36006,0.3007,0.88548,0.98968,0.99218,0.995,0.94981,0.34274,0.26543,0.86302,0.000427,0.000427,0.000427
194,7033.57,0.39253,0.30993,0.909,0.9877,0.99183,0.995,0.94867,0.34853,0.26254,0.86171,0.000425969,0.000425969,0.000425969
195,7073.74,0.42538,0.34457,0.92374,0.98781,0.99874,0.995,0.94403,0.35244,0.26068,0.86758,0.000424938,0.000424938,0.000424938
196,7113.55,0.36163,0.3129,0.88623,0.97253,0.99738,0.995,0.95224,0.33542,0.25156,0.85785,0.000423906,0.000423906,0.000423906
197,7154.42,0.41685,0.55928,0.90422,0.97585,1,0.995,0.94633,0.32648,0.25041,0.85435,0.000422875,0.000422875,0.000422875
198,7195.34,0.39007,0.31592,0.9062,0.99298,1,0.995,0.95583,0.33686,0.24659,0.85697,0.000421844,0.000421844,0.000421844
199,7235.54,0.39771,0.4626,0.91383,0.99231,1,0.995,0.94631,0.34962,0.24566,0.86226,0.000420812,0.000420812,0.000420812
200,7276.86,0.43364,0.65885,0.9351,0.99252,1,0.995,0.94551,0.34302,0.23051,0.86488,0.000419781,0.000419781,0.000419781
201,7316.64,0.35744,0.37426,0.88437,0.99104,0.98242,0.995,0.94684,0.33459,0.24736,0.8631,0.00041875,0.00041875,0.00041875
202,7358.61,0.39702,0.34682,0.90649,0.9936,1,0.995,0.92993,0.3794,0.24012,0.87752,0.000417719,0.000417719,0.000417719
203,7399.4,0.39702,0.32208,0.90865,0.99286,1,0.995,0.93506,0.34177,0.23428,0.86413,0.000416687,0.000416687,0.000416687
204,7440.23,0.38127,0.35921,0.8929,0.99261,1,0.995,0.94607,0.33901,0.25118,0.86515,0.000415656,0.000415656,0.000415656
205,7481.85,0.40627,0.38013,0.89916,0.99129,0.99831,0.995,0.95508,0.32238,0.23109,0.85652,0.000414625,0.000414625,0.000414625
206,7523.84,0.40371,0.33792,0.8821,0.98379,0.98011,0.995,0.9648,0.30631,0.24153,0.84955,0.000413594,0.000413594,0.000413594
207,7565.3,0.3802,0.35317,0.90402,0.99165,0.96975,0.995,0.95908,0.31199,0.24542,0.84848,0.000412563,0.000412563,0.000412563
208,7605.31,0.42517,0.37921,0.90987,0.98711,0.97806,0.995,0.95357,0.33478,0.24019,0.85436,0.000411531,0.000411531,0.000411531
209,7646.74,0.4148,0.32969,0.916,0.98768,0.96593,0.995,0.95603,0.34058,0.2548,0.85699,0.0004105,0.0004105,0.0004105
210,7687.53,0.40254,0.34606,0.92323,0.9917,0.96473,0.995,0.95822,0.32783,0.25344,0.85697,0.000409469,0.000409469,0.000409469
211,7729.41,0.38528,0.31092,0.89107,0.98767,1,0.995,0.95214,0.33437,0.22672,0.85637,0.000408438,0.000408438,0.000408438
212,7770.13,0.39306,0.34511,0.90131,0.99344,1,0.995,0.95221,0.33435,0.2239,0.85386,0.000407406,0.000407406,0.000407406
213,7811.02,0.41358,0.36883,0.9074,0.99433,1,0.995,0.95166,0.33871,0.21269,0.85969,0.000406375,0.000406375,0.000406375
214,7852.73,0.43087,0.36885,0.92406,0.99085,0.9708,0.995,0.9461,0.35553,0.25141,0.87173,0.000405344,0.000405344,0.000405344
215,7894.81,0.36142,0.33643,0.88812,0.97077,0.96995,0.995,0.93913,0.34869,0.28385,0.87076,0.000404313,0.000404313,0.000404313
216,7936.87,0.39111,0.34524,0.91339,0.94006,0.96376,0.995,0.93143,0.36981,0.31586,0.88418,0.000403281,0.000403281,0.000403281
217,7979.16,0.38096,0.36279,0.89836,0.89773,0.99269,0.995,0.94537,0.34758,0.30238,0.87387,0.00040225,0.00040225,0.00040225
218,8020.03,0.38132,0.38856,0.88151,0.93282,0.98438,0.995,0.95071,0.33337,0.28355,0.85712,0.000401219,0.000401219,0.000401219
219,8061.93,0.38302,0.33592,0.89432,0.98009,0.95611,0.995,0.94597,0.34881,0.27088,0.86075,0.000400188,0.000400188,0.000400188
220,8103.26,0.3683,0.31025,0.90496,0.98916,0.95645,0.995,0.95521,0.32178,0.2512,0.8524,0.000399156,0.000399156,0.000399156
221,8145.31,0.317,0.30285,0.82656,0.96907,0.98801,0.995,0.95506,0.34324,0.24518,0.85687,0.000398125,0.000398125,0.000398125
222,8187.91,0.37989,0.34283,0.89423,0.98752,0.98602,0.995,0.93858,0.364,0.26265,0.87064,0.000397094,0.000397094,0.000397094
223,8228.61,0.38576,0.31368,0.90228,0.98315,0.99522,0.995,0.9603,0.32821,0.23248,0.86018,0.000396063,0.000396063,0.000396063
224,8269.56,0.39596,0.34299,0.92371,0.98569,0.98691,0.995,0.94956,0.34709,0.22992,0.86669,0.000395031,0.000395031,0.000395031
225,8309.76,0.37171,0.28976,0.90545,0.99214,0.982,0.995,0.94337,0.36118,0.23892,0.87192,0.000394,0.000394,0.000394
226,8351.43,0.3901,0.34845,0.89099,0.98644,0.99987,0.995,0.9498,0.34765,0.23227,0.8626,0.000392969,0.000392969,0.000392969
227,8392.09,0.36274,0.30769,0.90371,0.99209,1,0.995,0.9546,0.339,0.21878,0.85757,0.000391937,0.000391937,0.000391937
228,8433.73,0.41936,0.35736,0.90553,0.99137,0.98869,0.995,0.94571,0.3618,0.22642,0.86747,0.000390906,0.000390906,0.000390906
229,8475.99,0.38261,0.30544,0.9024,0.99083,0.98789,0.995,0.95641,0.33983,0.23754,0.86291,0.000389875,0.000389875,0.000389875
230,8517.97,0.35815,0.315,0.88779,0.97211,0.96789,0.99278,0.9539,0.35142,0.25982,0.86936,0.000388844,0.000388844,0.000388844
231,8560.54,0.37264,0.31074,0.89962,0.97681,0.975,0.99278,0.9482,0.3497,0.24965,0.8663,0.000387813,0.000387813,0.000387813
232,8601.47,0.33482,0.54405,0.81723,0.99047,0.98402,0.995,0.95465,0.34245,0.22182,0.85959,0.000386781,0.000386781,0.000386781
233,8642.52,0.36313,0.2925,0.90806,0.99183,0.98622,0.995,0.94928,0.35677,0.22323,0.86549,0.00038575,0.00038575,0.00038575
234,8682.45,0.40055,0.33258,0.92457,0.98801,0.99725,0.995,0.95203,0.34914,0.21959,0.86445,0.000384719,0.000384719,0.000384719
235,8723.18,0.35817,0.30559,0.89208,0.98712,1,0.995,0.94459,0.34044,0.21379,0.8616,0.000383688,0.000383688,0.000383688
236,8764.32,0.44492,0.33544,0.90827,0.97901,0.99722,0.995,0.94755,0.33393,0.22293,0.86014,0.000382656,0.000382656,0.000382656
237,8805.37,0.36056,0.40062,0.89714,0.98497,1,0.995,0.96359,0.31764,0.2247,0.85488,0.000381625,0.000381625,0.000381625
238,8846.32,0.33765,0.2962,0.87913,0.98126,0.99647,0.995,0.94775,0.36387,0.23408,0.87705,0.000380594,0.000380594,0.000380594
239,8887.25,0.3632,0.31702,0.90926,0.98524,0.99641,0.995,0.9577,0.32913,0.21379,0.85942,0.000379562,0.000379562,0.000379562
240,8927.75,0.3461,0.33395,0.88658,0.98592,0.99606,0.995,0.95502,0.34299,0.2064,0.8611,0.000378531,0.000378531,0.000378531
241,8968.24,0.32428,0.29326,0.87229,0.98999,1,0.995,0.95481,0.3441,0.20568,0.86385,0.0003775,0.0003775,0.0003775
242,9008.01,0.41169,0.33537,0.92814,0.99274,0.99128,0.995,0.9343,0.36517,0.2305,0.88054,0.000376469,0.000376469,0.000376469
243,9049.53,0.38383,0.33395,0.89689,0.99087,0.98925,0.995,0.93915,0.36169,0.23539,0.87156,0.000375438,0.000375438,0.000375438
244,9092.26,0.37122,0.29701,0.87504,0.96798,0.97508,0.99375,0.94166,0.33789,0.28806,0.86224,0.000374406,0.000374406,0.000374406
245,9134.53,0.38936,0.32235,0.88385,0.95937,0.99628,0.995,0.95388,0.3278,0.25737,0.856,0.000373375,0.000373375,0.000373375
246,9177.81,0.36929,0.31391,0.90102,0.98919,0.98696,0.995,0.95087,0.33076,0.23651,0.85724,0.000372344,0.000372344,0.000372344
247,9221.32,0.36142,0.31108,0.89182,0.99302,1,0.995,0.95698,0.33221,0.22062,0.85743,0.000371313,0.000371313,0.000371313
248,9264.5,0.48058,0.34768,0.99548,0.99314,1,0.995,0.95558,0.33172,0.22131,0.85655,0.000370281,0.000370281,0.000370281
249,9307.38,0.34412,0.30743,0.86295,0.99151,1,0.995,0.95605,0.33899,0.22803,0.85871,0.00036925,0.00036925,0.00036925
250,9350.39,0.33208,0.28592,0.87858,0.98205,0.98596,0.995,0.95634,0.33836,0.23782,0.86083,0.000368219,0.000368219,0.000368219
251,9393.56,0.35338,0.30282,0.88797,0.98975,0.96297,0.99269,0.94304,0.34943,0.24561,0.86735,0.000367187,0.000367187,0.000367187
252,9435.84,0.32761,0.36969,0.89171,0.9899,0.96098,0.99375,0.94392,0.3568,0.26202,0.87113,0.000366156,0.000366156,0.000366156
253,9478.49,0.37493,0.29799,0.89919,0.98672,0.96186,0.9925,0.94546,0.35094,0.2678,0.86545,0.000365125,0.000365125,0.000365125
254,9520.89,0.38443,0.28289,0.91816,0.98383,0.95633,0.9925,0.9511,0.34168,0.26774,0.86055,0.000364094,0.000364094,0.000364094
255,9563.49,0.39773,0.715,0.96701,0.97524,0.96923,0.9925,0.95022,0.33662,0.2564,0.8604,0.000363062,0.000363062,0.000363062
256,9606.6,0.42588,0.32784,0.96037,0.97083,0.98153,0.995,0.9536,0.33077,0.24289,0.85835,0.000362031,0.000362031,0.000362031
257,9649.17,0.36314,0.29457,0.88227,0.97341,0.98485,0.99153,0.95679,0.32866,0.24399,0.85605,0.000361,0.000361,0.000361
258,9691.94,0.3334,0.35979,0.86566,0.97176,0.98485,0.99047,0.94746,0.34858,0.26161,0.8573,0.000359969,0.000359969,0.000359969
259,9735.29,0.35115,0.27533,0.87671,0.98781,0.97075,0.99375,0.93945,0.36504,0.25866,0.86108,0.000358938,0.000358938,0.000358938
260,9778.35,0.38144,0.28671,0.90541,0.98565,0.9774,0.995,0.94133,0.35872,0.24529,0.86273,0.000357906,0.000357906,0.000357906
261,9821.28,0.36776,0.30192,0.89889,0.99173,0.98729,0.995,0.94424,0.35543,0.22398,0.86616,0.000356875,0.000356875,0.000356875
262,9865.14,0.41266,0.30054,0.90069,0.97033,0.98849,0.99375,0.95109,0.33859,0.22237,0.85779,0.000355844,0.000355844,0.000355844
263,9908.65,0.3716,0.31264,0.90888,0.97233,0.98599,0.99375,0.94755,0.33164,0.23808,0.85806,0.000354812,0.000354812,0.000354812
264,9951.34,0.35083,0.30757,0.87656,0.98865,0.98178,0.995,0.94769,0.34015,0.2388,0.86849,0.000353781,0.000353781,0.000353781
265,9994.74,0.41747,0.33466,0.89906,0.98459,0.98899,0.995,0.93184,0.37453,0.2399,0.88068,0.00035275,0.00035275,0.00035275
266,10037.7,0.3931,0.2988,0.89355,0.98893,0.9724,0.995,0.94621,0.35126,0.23264,0.87646,0.000351719,0.000351719,0.000351719
267,10081.6,0.39635,0.30893,0.91906,0.98275,0.97119,0.995,0.94638,0.36983,0.26823,0.88615,0.000350687,0.000350687,0.000350687
268,10124.5,0.3525,0.34437,0.89013,0.98896,0.97098,0.995,0.94406,0.33422,0.24249,0.87119,0.000349656,0.000349656,0.000349656
269,10167.6,0.36919,0.28283,0.89319,0.98708,0.98138,0.995,0.95204,0.34929,0.24096,0.87451,0.000348625,0.000348625,0.000348625
270,10210.6,0.36436,0.29264,0.88057,0.97925,0.99445,0.995,0.9325,0.35271,0.23111,0.8757,0.000347594,0.000347594,0.000347594
271,10253.2,0.3301,0.26497,0.84694,0.98024,0.99589,0.995,0.93703,0.34086,0.22421,0.87265,0.000346563,0.000346563,0.000346563
272,10296.8,0.35711,0.31635,0.89346,0.98897,0.99675,0.995,0.94912,0.35205,0.22054,0.87551,0.000345531,0.000345531,0.000345531
273,10340.8,0.39352,0.32087,0.91936,0.99084,0.99017,0.995,0.944,0.33775,0.21308,0.86958,0.0003445,0.0003445,0.0003445
274,10383.4,0.37437,0.31864,0.89124,0.99143,0.98611,0.995,0.94475,0.35297,0.22454,0.87273,0.000343469,0.000343469,0.000343469
275,10426.8,0.36149,0.31213,0.88836,0.97561,0.98563,0.995,0.94652,0.3526,0.24343,0.87805,0.000342438,0.000342438,0.000342438
276,10471,0.325,0.26009,0.87283,0.97103,0.98715,0.99278,0.92728,0.36665,0.2397,0.88599,0.000341406,0.000341406,0.000341406
277,10513,0.39843,0.33134,0.92057,0.9942,0.98693,0.995,0.94556,0.36191,0.22203,0.88347,0.000340375,0.000340375,0.000340375
278,10554,0.36656,0.30606,0.89193,0.99002,0.98429,0.995,0.94581,0.34671,0.21553,0.87246,0.000339344,0.000339344,0.000339344
279,10595.8,0.42267,0.40885,0.94195,0.98202,0.97143,0.995,0.94694,0.35876,0.23653,0.86989,0.000338313,0.000338313,0.000338313
280,10638.6,0.38304,0.29234,0.89267,0.98058,0.97004,0.9925,0.95909,0.338,0.25283,0.85913,0.000337281,0.000337281,0.000337281
281,10681.9,0.35543,0.30637,0.90283,0.9793,0.97079,0.98875,0.94562,0.35959,0.2695,0.86495,0.00033625,0.00033625,0.00033625
282,10726.1,0.35922,0.33784,0.88978,0.99076,1,0.995,0.95714,0.33762,0.20125,0.86967,0.000335219,0.000335219,0.000335219
283,10769.5,0.33687,0.29264,0.90031,0.98748,0.99772,0.995,0.94133,0.35279,0.21341,0.87838,0.000334188,0.000334188,0.000334188
284,10812.8,0.3684,0.32992,0.90484,0.98614,0.97397,0.995,0.94728,0.33755,0.23046,0.87263,0.000333156,0.000333156,0.000333156
285,10855.4,0.31418,0.28942,0.8838,0.97053,0.96154,0.97769,0.93942,0.32473,0.28927,0.86459,0.000332125,0.000332125,0.000332125
286,10898.8,0.34835,0.30361,0.89192,0.95755,0.94266,0.9655,0.92928,0.33204,0.33367,0.86421,0.000331094,0.000331094,0.000331094
287,10941.5,0.32712,0.26189,0.88343,0.9321,0.98485,0.97336,0.93982,0.33629,0.29047,0.86512,0.000330063,0.000330063,0.000330063
288,10985.3,0.33519,0.28304,0.90209,0.97317,0.97295,0.995,0.94031,0.3652,0.26708,0.87223,0.000329031,0.000329031,0.000329031
289,11027.7,0.3989,0.38968,0.93703,0.96031,0.97794,0.995,0.93025,0.36366,0.26677,0.87375,0.000328,0.000328,0.000328
290,11070.7,0.36988,0.32774,0.89325,0.9762,0.98144,0.995,0.9447,0.35931,0.24417,0.8716,0.000326969,0.000326969,0.000326969
291,11113.1,0.38218,0.31693,0.90689,0.98424,0.99648,0.995,0.9496,0.36357,0.21473,0.8693,0.000325938,0.000325938,0.000325938
292,11155.8,0.34396,0.27735,0.88419,0.9929,1,0.995,0.94145,0.35886,0.20796,0.86538,0.000324906,0.000324906,0.000324906
293,11198.4,0.3237,0.25407,0.8776,0.99315,0.98528,0.995,0.9437,0.36383,0.20894,0.86976,0.000323875,0.000323875,0.000323875
294,11240.3,0.36923,0.28853,0.89464,0.99007,0.98265,0.995,0.95232,0.38052,0.22733,0.87317,0.000322844,0.000322844,0.000322844
295,11282.9,0.34761,0.28186,0.90047,0.99239,0.99001,0.995,0.94487,0.36471,0.21723,0.87591,0.000321812,0.000321812,0.000321812
296,11326.1,0.3192,0.27014,0.85496,0.99262,1,0.995,0.93833,0.36694,0.20671,0.86948,0.000320781,0.000320781,0.000320781
297,11369.7,0.34078,0.26969,0.88753,0.99254,0.98376,0.995,0.93875,0.37322,0.22048,0.87443,0.00031975,0.00031975,0.00031975
298,11412.8,0.34727,0.29237,0.90363,0.99286,0.98232,0.995,0.94585,0.36095,0.21018,0.87418,0.000318719,0.000318719,0.000318719
299,11456.7,0.33837,0.27214,0.87104,0.99431,0.98538,0.995,0.94405,0.36256,0.21199,0.87726,0.000317688,0.000317688,0.000317688
300,11500.5,0.30591,0.25648,0.86839,0.99341,1,0.995,0.95704,0.34471,0.19177,0.86767,0.000316656,0.000316656,0.000316656
301,11543.7,0.32005,0.27175,0.88673,0.99385,1,0.995,0.95454,0.33875,0.19138,0.86363,0.000315625,0.000315625,0.000315625
302,11587.1,0.34475,0.27667,0.88405,0.9937,1,0.995,0.9559,0.35352,0.18934,0.86439,0.000314594,0.000314594,0.000314594
303,11630.3,0.31007,0.25936,0.87759,0.99481,1,0.995,0.95474,0.32925,0.188,0.85655,0.000313563,0.000313563,0.000313563
304,11673.7,0.3407,0.3081,0.86726,0.9946,1,0.995,0.9561,0.33881,0.18183,0.863,0.000312531,0.000312531,0.000312531
305,11716.1,0.36001,0.25595,0.9132,0.99463,1,0.995,0.95618,0.36198,0.19866,0.86834,0.0003115,0.0003115,0.0003115
306,11759.6,0.33048,0.27007,0.86855,0.99213,1,0.995,0.95948,0.34838,0.19164,0.8647,0.000310469,0.000310469,0.000310469
